region,year,month,IBMR,sal_base_median,sal_base_l95,sal_base_u95,sal_D1641_median,sal_D1641_l95,sal_D1641_u95,sal_NAA_median,sal_NAA_l95,sal_NAA_u95
SE Suisun,2008,6,daphnia,1,1,1,0.909429412679502,0.43967350305592307,1.8846266486147523,0.9689795868411992,0.47866967764864216,2.073847501941198
SE Suisun,2008,6,eurytem,1,1,1,2.6452179228768835,1.7268037293332361,4.226453226285637,2.812670135832402,1.822870016294744,4.5765228943954215
SE Suisun,2008,6,limno,1,1,1,2.870790762842082,1.5772379551202265,5.3900064348798695,2.914428667706425,1.5651830735840684,5.756101276625345
SE Suisun,2008,6,mysid,1,1,1,1.7343283818130013,0.7820546061259401,3.7507265171077395,1.700812519562934,0.7415322638392289,3.782085795586019
SE Suisun,2008,6,othcalad,1,1,1,1.0819797559851296,0.82194777445149525,1.4315962374113342,1.105039925717352,0.827968871387984,1.4819861730517123
SE Suisun,2008,6,othcaljuv,1,1,1,1.6645045441709838,1.3609103936376907,2.0532463720168495,1.7541875998332337,1.419845786279328,2.1950646056447813
SE Suisun,2008,6,othclad,1,1,1,1.6665014673826848,1.1547617655606401,2.4893739784375093,1.786171538735764,1.225429436311288,2.713525734962394
SE Suisun,2008,6,othcyc,1,1,1,1.7448934721261176,1.124755238920136,2.7036166064854017,1.7364117930125402,1.0959735016449184,2.741913048334711
SE Suisun,2008,6,other,1,1,1,0.3673854367722268,0.19236968195492204,0.7290995560364305,0.3675132296925457,0.18687406833032577,0.7550394424837767
SE Suisun,2008,6,pdiapfor,1,1,1,5.0962078636854855,4.039692730063854,6.528493523393829,5.4541827223487225,4.295604208802137,7.052798118886432
SE Suisun,2008,7,acartela,1,1,1,2.1583962202278624,1.6088350420596849,3.0073243451746894,2.2127218636255606,1.633692124701542,3.0843320485313424
SE Suisun,2008,7,allcopnaup,1,1,1,3.2040700270551565,0.8865860546097576,Inf,3.487272046562649,0.9743417228678707,Inf
SE Suisun,2008,7,daphnia,1,1,1,0.49687298914586625,0,Inf,0.39704100332165015,0,Inf
SE Suisun,2008,7,eurytem,1,1,1,Inf,0.41516784667947754,Inf,Inf,0.8625518758383316,Inf
SE Suisun,2008,7,limno,1,1,1,1.3793899473313025,0.6820214435421531,2.692699662559428,1.4748335130918822,0.7279769885483158,2.8396626371516787
SE Suisun,2008,7,mysid,1,1,1,1.5529885404942656,0.6542152216102509,3.477330569736613,1.5611361187169073,0.6461336425095304,3.5230255810323055
SE Suisun,2008,7,othcalad,1,1,1,0.5094168541734221,0.3786975294753117,0.6907039733681231,0.5083350105185251,0.37540374428274365,0.6891533533079832
SE Suisun,2008,7,othcaljuv,1,1,1,0.7951385752876414,0.6508826021612901,0.9564905445336693,0.8022711098262645,0.6537522973071579,0.968791918037726
SE Suisun,2008,7,othclad,1,1,1,1.72820978097982,1.0846675684736689,4.007698155147407,1.7837214075809502,1.1066514596754882,4.242366302961943
SE Suisun,2008,7,othcyc,1,1,1,0.8642012950005079,0.5336287377135697,1.366439325786039,0.8921674269924016,0.5470917941633864,1.427132554011085
SE Suisun,2008,7,other,1,1,1,0.21432983202143013,0.08757055401802041,0.4988544247678898,0.20798300168989933,0.0825230859802244,0.48516326656793185
SE Suisun,2008,7,pdiapfor,1,1,1,13.150616501150996,10.011674486723374,17.46834535050481,14.290865101610827,10.824459565960442,19.045646542687823
SE Suisun,2008,8,acartela,1,1,1,1.5176135936572852,1.1001165811944371,2.073272527674422,1.6001541027473736,1.1532110902002992,2.198816982194897
SE Suisun,2008,8,allcopnaup,1,1,1,1.581291121491899,0,Inf,1.8535970490948186,0.03491930613554187,Inf
SE Suisun,2008,8,daphnia,1,1,1,0,0,1.242798396281738,0,0,0.6610497360357274
SE Suisun,2008,8,eurytem,1,1,1,Inf,3.3831272933370142,Inf,Inf,4.205298731260402,Inf
SE Suisun,2008,8,limno,1,1,1,0.9658147639675208,0.5358064620717781,1.6534803289351323,1.031163582391835,0.5543466457473791,1.784164977680484
SE Suisun,2008,8,mysid,1,1,1,1.6064528171158017,0.8220620543224741,3.021565143392055,1.6172041788641194,0.8052860859019849,3.098759421630101
SE Suisun,2008,8,othcalad,1,1,1,0.2666388424544365,0.1999014360253345,0.3575755374911932,0.24595571498195037,0.18292002426258708,0.33104497666603505
SE Suisun,2008,8,othcaljuv,1,1,1,0.7307412378249374,0.5995059739989612,0.8820092177316704,0.6959563678784145,0.573871615953159,0.8436675383081796
SE Suisun,2008,8,othclad,1,1,1,0.75238361448946,0.2522661906099871,1.5596062894883522,0.7031864474360962,0.19567789183691275,1.4746201184374808
SE Suisun,2008,8,othcyc,1,1,1,0.6536149438508192,0.44632924859829554,0.9771876833464301,0.664429933918264,0.4493361599262927,0.9941212799587237
SE Suisun,2008,8,other,1,1,1,0.6889624373747505,0.3459495751497649,1.3498904538739052,0.664528958715042,0.32156272486570503,1.3186742421734323
SE Suisun,2008,8,pdiapfor,1,1,1,4.984850550881952,3.8060271541099837,6.457833686781137,5.72705009795744,4.377202608213683,7.530739911301622
SE Suisun,2008,9,acartela,1,1,1,1.3516821920314979,0.8422439862987768,2.158995319377692,1.375747730644087,0.8562771355809556,2.207880645986027
SE Suisun,2008,9,allcopnaup,1,1,1,2.1536071913400345,0,Inf,2.365718376323642,0,Inf
SE Suisun,2008,9,daphnia,1,1,1,0,0,2.4231615018670105,0,0,1.2867731810094494
SE Suisun,2008,9,eurytem,1,1,1,Inf,1.7312057862261416,Inf,Inf,1.8650631843984526,Inf
SE Suisun,2008,9,limno,1,1,1,1.2323981183630701,0.6306463058972935,2.29313957208313,1.2446200906817544,0.6321109291752485,2.3454261781934944
SE Suisun,2008,9,mysid,1,1,1,2.2537936306679116,1.21982139084935,4.249877132236892,2.276580125760531,1.227199252275742,4.237370126815002
SE Suisun,2008,9,othcalad,1,1,1,0.11103901809970464,0.07146175448549676,0.17373507331740368,0.10372490460029658,0.06602888303617559,0.16294923558606006
SE Suisun,2008,9,othcaljuv,1,1,1,0.8035651884196318,0.5876263340369439,1.0541028442443112,0.7842587866551971,0.5728126646777806,1.027965787810565
SE Suisun,2008,9,othclad,1,1,1,0.46918881917684957,0,1.6870183903527025,0.4416299397748763,0,1.646713503150732
SE Suisun,2008,9,othcyc,1,1,1,0.7321454716113662,0.4643013728204563,1.1665339540891617,0.7259134749781837,0.4584014861687565,1.1587561286341759
SE Suisun,2008,9,other,1,1,1,2.1713374896153095,0.9260989242756844,5.022273442452915,2.204053787492876,0.9201517337430017,5.157551348972627
SE Suisun,2008,9,pdiapfor,1,1,1,2.605296607971002,1.7552898483608455,3.9063945729113296,2.7120743167356816,1.8134489013549993,4.082206241153291
SE Suisun,2008,10,acartela,1,1,1,1.9925179932076376,1.2422879008391332,3.1500171454517907,2.075900547548533,1.2888736002937107,3.337497257536108
SE Suisun,2008,10,allcopnaup,1,1,1,1.0857908662814113,0,Inf,1.1249492949782856,0,Inf
SE Suisun,2008,10,daphnia,1,1,1,0,0,1.7216404151460778,0,0,1.6388997306852837
SE Suisun,2008,10,eurytem,1,1,1,2.1748162308667833,0.8131140339682429,16.005226661434904,2.2959864593667696,0.8708473842488336,17.41668312124686
SE Suisun,2008,10,limno,1,1,1,1.698198251368535,0.8686692976505676,3.460921769433742,1.7158421197241402,0.8607764209607894,3.5355088854058767
SE Suisun,2008,10,mysid,1,1,1,3.391641605506023,1.638607887283009,7.528905859256747,3.451312412641588,1.656803639595813,7.606353697142847
SE Suisun,2008,10,othcalad,1,1,1,0.05358976165667788,0.03398982383714022,0.0860063147541096,0.04579955853789844,0.028710653354617182,0.0739300200705089
SE Suisun,2008,10,othcaljuv,1,1,1,0.681900276151137,0.49870705088344547,0.9178645711140409,0.6548324347196488,0.47567694427800344,0.8838385339120642
SE Suisun,2008,10,othclad,1,1,1,0.31734767063526836,0,1.4482793580787234,0.3023770965950109,0,1.436852577717594
SE Suisun,2008,10,othcyc,1,1,1,0.8904385305941681,0.5614596270490619,1.4303091300540276,0.8791050288946327,0.5449360805645105,1.433169844606633
SE Suisun,2008,10,other,1,1,1,4.14364910220972,1.8775642478126606,9.66807421783036,4.447892675771103,1.9749674948098062,10.629849955800427
SE Suisun,2008,10,pdiapfor,1,1,1,2.163583056954959,1.4692294839547124,3.305945473985586,2.272485964086857,1.528755952212792,3.5165462954264286
SE Suisun,2008,11,acartela,1,1,1,2.239184869520055,1.4100928137826474,3.4811057900461533,2.298370198339473,1.4340649080749794,3.601668989582602
SE Suisun,2008,11,allcopnaup,1,1,1,0.7839924674820982,0,3.662562976750007,0.774307119946141,0,3.738820781092797
SE Suisun,2008,11,daphnia,1,1,1,0.19027147490635352,0,Inf,0.21701806188355954,0,Inf
SE Suisun,2008,11,eurytem,1,1,1,0.7162142053916973,0.3703668858925852,1.3161694363628733,0.7128438132283177,0.3612667070623991,1.3204313328757737
SE Suisun,2008,11,limno,1,1,1,1.3405500825094907,0.7288870999324932,2.348999276889206,1.3427762622531623,0.7177936326127813,2.3615865626668073
SE Suisun,2008,11,mysid,1,1,1,2.30801308634728,1.1536980762278388,4.487817934261238,2.34114639775197,1.156702263415816,4.5668686681486665
SE Suisun,2008,11,othcalad,1,1,1,0.0858120992992081,0.05610941555113246,0.13043532319529372,0.07961769993295892,0.05111119799534135,0.12184713703750752
SE Suisun,2008,11,othcaljuv,1,1,1,0.4511179243459271,0.33758019284830537,0.6120198571637911,0.4419675348087453,0.32923818277438555,0.6039177013526027
SE Suisun,2008,11,othclad,1,1,1,0.14701868332208387,0,1.3037941430384046,0.16057040279497165,0,1.3836888742308808
SE Suisun,2008,11,othcyc,1,1,1,0.8314980269180305,0.5812336570648946,1.2402943726192563,0.8252157853785059,0.5730990561200943,1.2439132464049094
SE Suisun,2008,11,other,1,1,1,2.8459102479354312,1.4874119901372866,5.831459579901243,2.978049558310869,1.5354408571871734,6.152428883354457
SE Suisun,2008,11,pdiapfor,1,1,1,1.7749455567177865,1.2264918734011196,2.525933061600005,1.8038156347914902,1.2381146938471161,2.583135381308798
SE Suisun,2008,12,acartela,1,1,1,10.504254115083228,4.808411089478049,21.84783489992689,10.859944401280362,4.928923351805542,22.61368622409407
SE Suisun,2008,12,allcopnaup,1,1,1,1.4968028520991372,0.2748696356639919,Inf,1.4829143078515057,0.26390448463763055,Inf
SE Suisun,2008,12,daphnia,1,1,1,0.4591086608868373,0,Inf,0.49274875956822367,0,Inf
SE Suisun,2008,12,eurytem,1,1,1,1.142509397856776,0.47353179291701863,2.7523969799760093,1.1246809688275916,0.46441161316968455,2.7336729938953557
SE Suisun,2008,12,limno,1,1,1,2.176602530588517,0.9359030956475239,4.825069068601272,2.1701804674724348,0.9145948029562704,4.812858407592511
SE Suisun,2008,12,mysid,1,1,1,5.185474013932011,1.6997771414515421,15.989814677558805,5.25031956986059,1.7060172530329551,16.320231899197577
SE Suisun,2008,12,othcalad,1,1,1,0.04708844336168172,0.021196372643789027,0.09652144955462122,0.04382259878798361,0.019577904978749127,0.09036416412972091
SE Suisun,2008,12,othcaljuv,1,1,1,0.23551950532973148,0.15102453821985912,0.40255589829016475,0.2300057530292412,0.14660649479975116,0.39775351721411784
SE Suisun,2008,12,othclad,1,1,1,0.07960936059574236,0,1.1011157399947293,0.09826490651269112,0,1.1659649620955517
SE Suisun,2008,12,othcyc,1,1,1,1.2680927434668123,0.6848743005363489,2.254172395753702,1.255015462543211,0.6860147026920196,2.2413544496947897
SE Suisun,2008,12,other,1,1,1,0.6069117211513657,0.18986491084068474,1.8364091500359325,0.629403212076638,0.1961772755129058,1.8881976449532545
SE Suisun,2008,12,pdiapfor,1,1,1,1.945300490627273,0.9574019544816127,4.078946614314303,1.9753892276965779,0.9684532916957158,4.17168250954668
SE Suisun,2009,1,acartela,1,1,1,9.813092204361388,5.255591580173111,17.766353722033426,10.05463459220181,5.400207903182201,18.509848513826388
SE Suisun,2009,1,allcopnaup,1,1,1,1.5137068620457137,0.5387866284568731,4.952663435926159,1.5149587041304817,0.5459914721873047,5.031918566988553
SE Suisun,2009,1,daphnia,1,1,1,19.173144076838426,6.149186701138737,Inf,21.271524537194612,6.82965341735409,Inf
SE Suisun,2009,1,eurytem,1,1,1,1.23523518626493,0.6540615107789252,2.2366188623456185,1.2559300195282739,0.6611302749964297,2.301192296480893
SE Suisun,2009,1,limno,1,1,1,0.8072735453990025,0.4134576030373464,1.5872130500833674,0.7870382477378549,0.40391006196257495,1.5286237869523793
SE Suisun,2009,1,mysid,1,1,1,1.8227058660511948,0.7985526137514638,4.505852017187154,1.7872613606609309,0.7842793679233865,4.454106736773396
SE Suisun,2009,1,othcalad,1,1,1,0.037925560738303055,0.02042240236246818,0.06692521719986458,0.036980656487180005,0.019981505785975823,0.0654751629545015
SE Suisun,2009,1,othcaljuv,1,1,1,0.6367293618175223,0.43728130791893993,0.9825712213735208,0.6708268531856204,0.4599550452552648,1.0356929439997666
SE Suisun,2009,1,othclad,1,1,1,17.921536309499253,5.667959471141402,Inf,20.07673704347458,6.443374749238329,Inf
SE Suisun,2009,1,othcyc,1,1,1,1.043011040786313,0.6720876168382974,1.6000043679595306,1.0579004466146795,0.6691638583501718,1.612598095362533
SE Suisun,2009,1,other,1,1,1,2.3080558031373055,0.9074988577203571,5.435492935671598,2.383633056919142,0.9339896424924098,5.51564962751379
SE Suisun,2009,1,pdiapfor,1,1,1,1.4403415947407572,0.8311674986531096,2.554220798091983,1.43825405275645,0.8317037875560696,2.5292119687077697
SE Suisun,2009,2,acartela,1,1,1,0.2425353508887271,0.14090072153513022,0.4198008675585519,0.11490405898571504,0.05572881783878658,0.21480563556825416
SE Suisun,2009,2,allcopnaup,1,1,1,1.139154878249932,0.5912362498225346,2.2335016501880878,0.9997762381030939,0.496881756295508,2.012718103084532
SE Suisun,2009,2,daphnia,1,1,1,133.8553894264484,69.58337616599118,331.89775600550036,190.57813604649195,100.37668553119137,479.00415058065846
SE Suisun,2009,2,eurytem,1,1,1,0.6961722927290808,0.4537339272578724,1.0855938189610637,0.4968754418450484,0.31048391278134063,0.7973242928154084
SE Suisun,2009,2,limno,1,1,1,0.027563553109184406,0.015459636523253915,0.04754810472298512,0.013516441973759785,0.007408661348035608,0.02395651449591256
SE Suisun,2009,2,mysid,1,1,1,0.05770497058550274,0.02364081161942531,0.11903808763721399,0.02800326850482297,0.0073744616345102505,0.06321899723584785
SE Suisun,2009,2,othcalad,1,1,1,0.3777565828020839,0.2327075932147344,0.5931133597352227,0.37626624381057816,0.22969677274131928,0.603118320073128
SE Suisun,2009,2,othcaljuv,1,1,1,1.0975914910038478,0.80809003059602,1.4812146783158362,0.8268571441830381,0.6046472825480707,1.1183862946846583
SE Suisun,2009,2,othclad,1,1,1,103.86446516155644,57.5650593605401,273.4837591204017,148.81254821664706,82.87218868852875,400.53751727598234
SE Suisun,2009,2,othcyc,1,1,1,0.1406848225532295,0.09895760488786036,0.20766597501974057,0.08370534080881208,0.058416896902592455,0.12436373915237328
SE Suisun,2009,2,other,1,1,1,6.800096185674088,3.4219397009136396,13.457742849154243,8.792531894412626,4.222151474888552,18.15843005428364
SE Suisun,2009,2,pdiapfor,1,1,1,0.727767962804907,0.44897421750362293,1.2069067603689474,0.7160388864484177,0.4312726853851221,1.2153224517190684
SE Suisun,2009,3,acartela,1,1,1,0.37448747778278035,0.2092568208283035,0.4721286534488714,0.37448747778278035,0.2092568208283035,0.4721286534488714
SE Suisun,2009,3,allcopnaup,1,1,1,0.7977003811343732,0.6776963005857022,0.9316274498098133,0.7977003811343732,0.6776963005857022,0.9316274498098133
SE Suisun,2009,3,daphnia,1,1,1,1.9651753554124132,1.7891304348511259,2.1456087048480987,1.9651753554124132,1.7891304348511259,2.1456087048480987
SE Suisun,2009,3,eurytem,1,1,1,0.637452875897775,0.5658107460294056,0.7137398876097388,0.637452875897775,0.5658107460294056,0.7137398876097388
SE Suisun,2009,3,limno,1,1,1,0.33021367754893777,0.26767974398697825,0.4051072941391307,0.33021367754893777,0.26767974398697825,0.4051072941391307
SE Suisun,2009,3,mysid,1,1,1,0.3389015843901143,0.22000425806139978,0.4393599915463214,0.3389015843901143,0.22000425806139978,0.4393599915463214
SE Suisun,2009,3,othcalad,1,1,1,1.050935002865271,0.9603061185258696,1.1573030912986015,1.050935002865271,0.9603061185258696,1.1573030912986015
SE Suisun,2009,3,othcaljuv,1,1,1,0.6519649830020164,0.6036393656045058,0.705177809093284,0.6519649830020164,0.6036393656045058,0.705177809093284
SE Suisun,2009,3,othclad,1,1,1,2.1425602105933956,1.9642989269113786,2.346948432220302,2.1425602105933956,1.9642989269113786,2.346948432220302
SE Suisun,2009,3,othcyc,1,1,1,0.45477140144927475,0.4032624200488114,0.5158392930659427,0.45477140144927475,0.4032624200488114,0.5158392930659427
SE Suisun,2009,3,other,1,1,1,1.6066409993207262,1.3172682692468398,1.9708876126709278,1.6066409993207262,1.3172682692468398,1.9708876126709278
SE Suisun,2009,3,pdiapfor,1,1,1,0.9760324930075244,0.8910065256575816,1.0657568449416865,0.9760324930075244,0.8910065256575816,1.0657568449416865
SE Suisun,2009,4,acartela,1,1,1,0.10079816026753369,0.04933983687168457,0.16587374940039187,0.10079816026753369,0.04933983687168457,0.16587374940039187
SE Suisun,2009,4,allcopnaup,1,1,1,0.6442551924884292,0.36520324576912505,1.1163174355174612,0.6442551924884292,0.36520324576912505,1.1163174355174612
SE Suisun,2009,4,daphnia,1,1,1,20.66081871578418,14.719377259672921,28.684832523196945,20.66081871578418,14.719377259672921,28.684832523196945
SE Suisun,2009,4,eurytem,1,1,1,0.410469535590967,0.277460880836906,0.5873594437473862,0.410469535590967,0.277460880836906,0.5873594437473862
SE Suisun,2009,4,limno,1,1,1,0.018691638510276963,0.009620553885120751,0.03632029054105479,0.018691638510276963,0.009620553885120751,0.03632029054105479
SE Suisun,2009,4,mysid,1,1,1,0.02454185210302818,0.0102265450574901,0.057853184332245323,0.02454185210302818,0.0102265450574901,0.057853184332245323
SE Suisun,2009,4,othcalad,1,1,1,1.467528951269352,1.0352439176513095,2.0231352249633745,1.467528951269352,1.0352439176513095,2.0231352249633745
SE Suisun,2009,4,othcaljuv,1,1,1,0.4034553291156256,0.3136010351068247,0.5207174305008629,0.4034553291156256,0.3136010351068247,0.5207174305008629
SE Suisun,2009,4,othclad,1,1,1,35.28828541287923,25.681473103415602,48.091009087658854,35.28828541287923,25.681473103415602,48.091009087658854
SE Suisun,2009,4,othcyc,1,1,1,0.05519668570721477,0.03649549520114492,0.08947622565751949,0.05519668570721477,0.03649549520114492,0.08947622565751949
SE Suisun,2009,4,other,1,1,1,6.758703803695827,3.422190543132222,13.84613064048986,6.758703803695827,3.422190543132222,13.84613064048986
SE Suisun,2009,4,pdiapfor,1,1,1,1.1445204525802302,0.8391521397280426,1.5166625874345923,1.1445204525802302,0.8391521397280426,1.5166625874345923
SE Suisun,2009,5,acartela,1,1,1,1.0587878527536374,1.0453905274613196,1.0724248741858362,1,1,1
SE Suisun,2009,5,allcopnaup,1,1,1,0.9591271362074535,0.938920134341329,0.9801834598425729,1,1,1
SE Suisun,2009,5,daphnia,1,1,1,0.8558575999608213,0.8369508353664173,0.8724615264776782,1,1,1
SE Suisun,2009,5,eurytem,1,1,1,0.9611849147739195,0.9500889457479255,0.972136405159263,1,1,1
SE Suisun,2009,5,limno,1,1,1,1.1419888847645714,1.11762554805457,1.1650817324036207,1,1,1
SE Suisun,2009,5,mysid,1,1,1,1.1407776135108239,1.1100529923978328,1.1754428134107038,1,1,1
SE Suisun,2009,5,othcalad,1,1,1,0.9710042260290663,0.9597337879143523,0.9836470443060583,1,1,1
SE Suisun,2009,5,othcaljuv,1,1,1,0.9690106900520374,0.9614636622690585,0.9766879824154374,1,1,1
SE Suisun,2009,5,othclad,1,1,1,0.8508512848683234,0.8370592024088314,0.86412741077708,1,1,1
SE Suisun,2009,5,othcyc,1,1,1,1.1153317723477931,1.0998985181434606,1.1308802742063206,1,1,1
SE Suisun,2009,5,other,1,1,1,0.9326073492299225,0.9066290020219162,0.9581536776883433,1,1,1
SE Suisun,2009,5,pdiapfor,1,1,1,0.962295128712946,0.9521366984102578,0.9733128232445362,1,1,1
SE Suisun,2009,6,acartela,1,1,1,1.0230391629897317,0.9741749086567711,1.0722650265197704,1.017362149445723,0.953968405785871,1.0824302101944205
SE Suisun,2009,6,allcopnaup,1,1,1,1.294424464641658,1.1831970907661398,1.4110205544515872,1.4113920783445248,1.254605553427469,1.579688331146488
SE Suisun,2009,6,daphnia,1,1,1,1.1640859437896358,1.0544271252750042,1.3590448083936923,1.2579473310278066,1.1078113060752954,1.590641928408181
SE Suisun,2009,6,eurytem,1,1,1,1.2047826253638907,1.1385389825227306,1.2767966649143934,1.289650395174994,1.199166878481571,1.3885712027706645
SE Suisun,2009,6,limno,1,1,1,1.0882355332167697,0.9843764556696452,1.218078165836851,1.0928539201130536,0.9620777413567368,1.2653340280979886
SE Suisun,2009,6,mysid,1,1,1,0.9627242843713626,0.877939989048008,1.0565365444349877,0.9371511878122132,0.8337194766691568,1.0552147084156893
SE Suisun,2009,6,othcalad,1,1,1,1.0604028873184332,1.0108202468867684,1.1090001456627858,1.0841730916484162,1.0174000044709681,1.1491175185680504
SE Suisun,2009,6,othcaljuv,1,1,1,1.158873853883554,1.1204078297928846,1.1998767158307164,1.2254817949673749,1.1733429557008441,1.2823562841788485
SE Suisun,2009,6,othclad,1,1,1,1.203336174589161,1.145247095980185,1.2722165910268577,1.3013331491495967,1.2218013197272732,1.3986803113064332
SE Suisun,2009,6,othcyc,1,1,1,1.0185951369340311,0.9445601541621861,1.0933305050382864,1.00474863598625,0.9101413257712118,1.1027981507158615
SE Suisun,2009,6,other,1,1,1,0.9815724131599779,0.8809320025255072,1.102792709271138,0.983790919126461,0.8545701325611725,1.1433920572589489
SE Suisun,2009,6,pdiapfor,1,1,1,1.2328232290789785,1.1879870971141324,1.2790204685422066,1.3208761952809378,1.2579286772880902,1.3854448919969042
SE Suisun,2009,7,acartela,1,1,1,1.5924574823856128,1.253093373628301,2.0322013894359845,1.6251329725321506,1.2615347770236645,2.1043843736881778
SE Suisun,2009,7,allcopnaup,1,1,1,3.903268669624807,1.8450305874347313,94.29469007279663,4.292697793962773,1.9576038496504142,109.27242796644144
SE Suisun,2009,7,daphnia,1,1,1,0.14013559693945118,0,0.8572368759969017,0.10027843751397966,0,0.8727892390753746
SE Suisun,2009,7,eurytem,1,1,1,Inf,1.3252714487525612,Inf,Inf,1.457479892227276,Inf
SE Suisun,2009,7,limno,1,1,1,2.2014961811216347,1.3618219296931957,3.4663638172304427,2.330493731408821,1.388067295822171,3.772828565172793
SE Suisun,2009,7,mysid,1,1,1,1.2623269108126443,0.6355160687664501,2.4357412406836754,1.2603762768133342,0.6118802482589853,2.4989403253610583
SE Suisun,2009,7,othcalad,1,1,1,0.7882564868617974,0.6318993875288563,0.9797649011454569,0.7866270006085446,0.6201529966440943,0.9950642357052051
SE Suisun,2009,7,othcaljuv,1,1,1,0.9543087248534372,0.819387927134589,1.1136715799477694,0.970907034117676,0.823519332866562,1.1500803727182862
SE Suisun,2009,7,othclad,1,1,1,1.3962177546995642,0.9723680892952183,2.2270343310821095,1.4593714175809365,0.9945590459145779,2.3987631349924827
SE Suisun,2009,7,othcyc,1,1,1,1.389718278202043,0.995961043666268,1.9404789703497165,1.4213488761946182,0.9954197471830302,2.0317580266974815
SE Suisun,2009,7,other,1,1,1,0.45007621770042605,0.26171477820371203,0.781422849030113,0.4389663078454773,0.2460436607893883,0.7874042117078296
SE Suisun,2009,7,pdiapfor,1,1,1,4.7756338457023855,3.9691305023468786,5.700474139965283,5.199761375816442,4.271157712574865,6.272810119097253
SE Suisun,2009,8,acartela,1,1,1,1.3480455998403222,1.1320958623734592,1.6104224613828109,1.384034689986973,1.1480832030394006,1.6783462201303694
SE Suisun,2009,8,allcopnaup,1,1,1,2.6936891243270358,0.9773150968231865,Inf,2.9395241998819612,1.0410732039658521,Inf
SE Suisun,2009,8,daphnia,1,1,1,0,0,0.32007753267414757,0,0,0.2122854258179647
SE Suisun,2009,8,eurytem,1,1,1,Inf,1.6506989190468075,Inf,Inf,1.6883116007587569,Inf
SE Suisun,2009,8,limno,1,1,1,1.2607655626628917,0.9444725893280519,1.6257353523328435,1.309770986099743,0.9594620684623297,1.7358216134798143
SE Suisun,2009,8,mysid,1,1,1,1.1357807474021766,0.770398095594935,1.653402954262818,1.1395332781829317,0.750499270281448,1.7026078847610222
SE Suisun,2009,8,othcalad,1,1,1,0.4871445197989863,0.4203245342560055,0.5738021101712698,0.4681156092990571,0.39921623357948244,0.5577983308834021
SE Suisun,2009,8,othcaljuv,1,1,1,0.7447506911415724,0.6725749732793198,0.8254234259248393,0.7272683863876052,0.6505057212775515,0.8121531352262316
SE Suisun,2009,8,othclad,1,1,1,0.7097502744310771,0.2505740582172492,1.031676678150589,0.6836171496458254,0.198755918539636,1.0385333634916885
SE Suisun,2009,8,othcyc,1,1,1,0.919024044182397,0.7647974366171939,1.1202512222657939,0.9311435436140427,0.7662831323900007,1.1473285608721282
SE Suisun,2009,8,other,1,1,1,0.7412533162475616,0.5184967716889783,1.0051009652324114,0.7261961384111715,0.49987376650282866,1.0032134892500553
SE Suisun,2009,8,pdiapfor,1,1,1,2.806090673113469,2.441322379136295,3.187684434095804,3.017514811235782,2.599418677833254,3.456565740057035
SE Suisun,2009,9,acartela,1,1,1,1.2284819864482006,0.8133567343013837,1.837066832476471,1.2882128840324245,0.843832080031499,1.941983428407175
SE Suisun,2009,9,allcopnaup,1,1,1,2.979168526019835,0,Inf,3.2935249229602723,0,Inf
SE Suisun,2009,9,daphnia,1,1,1,0,0,1.1946923184162692,0,0,0.5652436139661767
SE Suisun,2009,9,eurytem,1,1,1,13.741347212607419,1.548783296800774,Inf,15.631924557736422,1.6375191748735844,Inf
SE Suisun,2009,9,limno,1,1,1,1.1349271819040219,0.6323002424573597,1.9940181211432362,1.166214104375431,0.6406586441385773,2.077625651155599
SE Suisun,2009,9,mysid,1,1,1,1.7720633653247218,1.070272669409906,2.9559443185625818,1.7879921433015444,1.0938860337578435,3.098419896605569
SE Suisun,2009,9,othcalad,1,1,1,0.15149353376242258,0.10293688589637696,0.22415124395940625,0.1321325727548623,0.08829213825612964,0.19867007396584574
SE Suisun,2009,9,othcaljuv,1,1,1,0.7651542055463391,0.5870626256762644,0.9669621327705583,0.7259208569885218,0.560047197409866,0.9263001213728244
SE Suisun,2009,9,othclad,1,1,1,0.45673205002324435,0,1.3506250187924485,0.39706039407498217,0,1.2695383257821469
SE Suisun,2009,9,othcyc,1,1,1,0.725852251914829,0.48876972736599644,1.0966685627487138,0.7157913292969273,0.4760767217798665,1.090833120308951
SE Suisun,2009,9,other,1,1,1,1.8126614111200308,0.8466732498833094,3.8480653293301024,1.8494463824691887,0.8481251003151642,3.9291243698810825
SE Suisun,2009,9,pdiapfor,1,1,1,2.2932025306362247,1.6096677870957088,3.2814838695889326,2.499630932673719,1.734618098776851,3.588985286160083
SE Suisun,2009,10,acartela,1,1,1,1.3656797180360976,0.9330047896072153,1.9920592320676087,1.3987838650426379,0.9485587518529137,2.045499196842874
SE Suisun,2009,10,allcopnaup,1,1,1,1.704197648137503,0,Inf,1.742623837284142,0,Inf
SE Suisun,2009,10,daphnia,1,1,1,0,0,2.679919915448207,0,0,2.6009475535306055
SE Suisun,2009,10,eurytem,1,1,1,1.6447627133273226,0.7864617275950228,3.9242513348506205,1.6826046922870468,0.7981734455681219,4.074550988332728
SE Suisun,2009,10,limno,1,1,1,1.2628289574839686,0.6986774726164465,2.2351858115157963,1.2715045240560396,0.6936942588867406,2.2470087095321687
SE Suisun,2009,10,mysid,1,1,1,1.8933598034775283,1.0675610199968406,3.4403489793714965,1.9074202452667675,1.0821702261586728,3.448881173077891
