"Date","X2","Scenario","Month","Region","X2_original","salinity"
"1931-02-28",0.834825931633043,"D1641",2,"NE Suisun",83.06328,1.89387193019598
"1931-02-28",0.834825931633043,"D1641",2,"NW Suisun",83.06328,2.38056497253188
"1931-02-28",0.834825931633043,"D1641",2,"SE Suisun",83.06328,1.76235401136374
"1931-02-28",0.834825931633043,"D1641",2,"Suisun Marsh",83.06328,1.54082703944896
"1931-02-28",0.834825931633043,"D1641",2,"SW Suisun",83.06328,2.60211261370835
"1931-03-31",0.692949835069326,"NAA",3,"Confluence",81.49276,0.624290633006649
"1931-03-31",0.692949835069326,"NAA",3,"NE Suisun",81.49276,1.75302584767465
"1931-03-31",0.692949835069326,"NAA",3,"NW Suisun",81.49276,2.25782714202198
"1931-03-31",0.692949835069326,"NAA",3,"SE Suisun",81.49276,1.62451420982238
"1931-03-31",0.692949835069326,"NAA",3,"Suisun Marsh",81.49276,1.4760816846859
"1931-03-31",0.692949835069326,"NAA",3,"SW Suisun",81.49276,2.52041601591106
"1931-03-31",0.783286855014132,"D1641",3,"Confluence",82.49276,0.746302494542216
"1931-03-31",0.783286855014132,"D1641",3,"NE Suisun",82.49276,1.88669302956186
"1931-03-31",0.783286855014132,"D1641",3,"NW Suisun",82.49276,2.37996422431706
"1931-03-31",0.783286855014132,"D1641",3,"SE Suisun",82.49276,1.7562671970607
"1931-03-31",0.783286855014132,"D1641",3,"Suisun Marsh",82.49276,1.5612931144921
"1931-03-31",0.783286855014132,"D1641",3,"SW Suisun",82.49276,2.61642084092027
"1931-04-30",0.760779386494883,"NAA",4,"Confluence",82.24361,0.818001005984192
"1931-04-30",0.760779386494883,"NAA",4,"NE Suisun",82.24361,1.95548761793822
"1931-04-30",0.760779386494883,"NAA",4,"NW Suisun",82.24361,2.4516315370068
"1931-04-30",0.760779386494883,"NAA",4,"SE Suisun",82.24361,1.82553870703383
"1931-04-30",0.760779386494883,"NAA",4,"Suisun Marsh",82.24361,1.64216045349945
"1931-04-30",0.760779386494883,"NAA",4,"SW Suisun",82.24361,2.69459900551279
"1931-04-30",0.85111640643969,"D1641",4,"Confluence",83.24361,0.940765327206668
"1931-04-30",0.85111640643969,"D1641",4,"NE Suisun",83.24361,2.08990725951234
"1931-04-30",0.85111640643969,"D1641",4,"NW Suisun",83.24361,2.57452107898879
"1931-04-30",0.85111640643969,"D1641",4,"SE Suisun",83.24361,1.95804415395907
"1931-04-30",0.85111640643969,"D1641",4,"Suisun Marsh",83.24361,1.72812434299255
"1931-04-30",0.85111640643969,"D1641",4,"SW Suisun",83.24361,2.79135629020891
"1931-05-31",1.0861376492132,"NAA",5,"Confluence",85.845215,1.39969776151508
"1931-05-31",1.0861376492132,"NAA",5,"NE Suisun",85.845215,2.57916223352419
"1931-05-31",1.0861376492132,"NAA",5,"NW Suisun",85.845215,3.03377928825127
"1931-05-31",1.0861376492132,"NAA",5,"SE Suisun",85.845215,2.4423191496014
"1931-05-31",1.0861376492132,"NAA",5,"Suisun Marsh",85.845215,2.09131659011168
"1931-05-31",1.0861376492132,"NAA",5,"SW Suisun",85.845215,3.18262868825516
"1931-05-31",1.176474669158,"D1641",5,"Confluence",86.845215,1.52607140892876
"1931-05-31",1.176474669158,"D1641",5,"NE Suisun",86.845215,2.71719120128952
"1931-05-31",1.176474669158,"D1641",5,"NW Suisun",86.845215,3.16027815642447
"1931-05-31",1.176474669158,"D1641",5,"SE Suisun",86.845215,2.57843392271785
"1931-05-31",1.176474669158,"D1641",5,"Suisun Marsh",86.845215,2.180889805796
"1931-05-31",1.176474669158,"D1641",5,"SW Suisun",86.845215,3.28299529914249
"1931-06-30",1.4123297226256,"NAA",6,"Confluence",89.45605,2.02825068239578
"1931-06-30",1.4123297226256,"NAA",6,"NE Suisun",89.45605,3.24980059306683
"1931-06-30",1.4123297226256,"NAA",6,"NW Suisun",89.45605,3.66278436063316
"1931-06-30",1.4123297226256,"NAA",6,"SE Suisun",89.45605,3.10604566810903
"1931-06-30",1.4123297226256,"NAA",6,"Suisun Marsh",89.45605,2.58698922408887
"1931-06-30",1.4123297226256,"NAA",6,"SW Suisun",89.45605,3.71727449140022
"1931-06-30",1.50266674257041,"D1641",6,"Confluence",90.45605,2.15824290578813
"1931-06-30",1.50266674257041,"D1641",6,"NE Suisun",90.45605,3.39144813681081
"1931-06-30",1.50266674257041,"D1641",6,"NW Suisun",90.45605,3.79290180478502
"1931-06-30",1.50266674257041,"D1641",6,"SE Suisun",90.45605,3.24577901720413
"1931-06-30",1.50266674257041,"D1641",6,"Suisun Marsh",90.45605,2.68018101575185
"1931-06-30",1.50266674257041,"D1641",6,"SW Suisun",90.45605,3.8212596782662
"1931-07-31",1.56042823312312,"NAA",7,"Confluence",91.09545,2.44206158998231
"1931-07-31",1.56042823312312,"NAA",7,"NE Suisun",91.09545,3.68271923283784
"1931-07-31",1.56042823312312,"NAA",7,"NW Suisun",91.09545,4.07680055513284
"1931-07-31",1.56042823312312,"NAA",7,"SE Suisun",91.09545,3.53582617717266
"1931-07-31",1.56042823312312,"NAA",7,"Suisun Marsh",91.09545,2.94046950389828
"1931-07-31",1.56042823312312,"NAA",7,"SW Suisun",91.09545,4.08844946330544
"1931-07-31",1.65076525306792,"D1641",7,"Confluence",92.09545,2.57369672795243
"1931-07-31",1.65076525306792,"D1641",7,"NE Suisun",92.09545,3.8260096911596
"1931-07-31",1.65076525306792,"D1641",7,"NW Suisun",92.09545,4.20856091386247
"1931-07-31",1.65076525306792,"D1641",7,"SE Suisun",92.09545,3.67720244084553
"1931-07-31",1.65076525306792,"D1641",7,"Suisun Marsh",92.09545,3.03530421013902
"1931-07-31",1.65076525306792,"D1641",7,"SW Suisun",92.09545,4.19407756474919
"1931-08-31",1.65769500586789,"NAA",8,"Confluence",92.17216,2.81667389935106
"1931-08-31",1.65769500586789,"NAA",8,"NE Suisun",92.17216,4.06988094218241
"1931-08-31",1.65769500586789,"NAA",8,"NW Suisun",92.17216,4.45154769094557
"1931-08-31",1.65769500586789,"NAA",8,"SE Suisun",92.17216,3.92092685399682
"1931-08-31",1.65769500586789,"NAA",8,"Suisun Marsh",92.17216,3.27545842041969
"1931-08-31",1.65769500586789,"NAA",8,"SW Suisun",92.17216,4.43505973637589
"1931-08-31",1.7480320258127,"D1641",8,"Confluence",93.17216,2.94938805559312
"1931-08-31",1.7480320258127,"D1641",8,"NE Suisun",93.17216,4.21425041877611
"1931-08-31",1.7480320258127,"D1641",8,"NW Suisun",93.17216,4.58438706794714
"1931-08-31",1.7480320258127,"D1641",8,"SE Suisun",93.17216,4.06338213594164
"1931-08-31",1.7480320258127,"D1641",8,"Suisun Marsh",93.17216,3.37137214493239
"1931-08-31",1.7480320258127,"D1641",8,"SW Suisun",93.17216,4.54176685609159
"1931-09-30",1.86139279034574,"NAA",9,"Confluence",94.427025,3.38284390554512
"1931-09-30",1.86139279034574,"NAA",9,"NE Suisun",94.427025,4.66233212230118
"1931-09-30",1.86139279034574,"NAA",9,"NW Suisun",94.427025,5.01800005304754
"1931-09-30",1.86139279034574,"NAA",9,"SE Suisun",94.427025,4.50906178359863
"1931-09-30",1.86139279034574,"NAA",9,"Suisun Marsh",94.427025,3.75864842112231
"1931-09-30",1.86139279034574,"NAA",9,"SW Suisun",94.427025,4.94258738615295
"1931-09-30",1.95172981029054,"D1641",9,"Confluence",95.427025,3.51781776081085
"1931-09-30",1.95172981029054,"D1641",9,"NE Suisun",95.427025,4.80896129791855
"1931-09-30",1.95172981029054,"D1641",9,"NW Suisun",95.427025,5.15309912907278
"1931-09-30",1.95172981029054,"D1641",9,"SE Suisun",95.427025,4.65377676456712
"1931-09-30",1.95172981029054,"D1641",9,"Suisun Marsh",95.427025,3.85682184465867
"1931-09-30",1.95172981029054,"D1641",9,"SW Suisun",95.427025,5.05155420489232
"1931-10-31",1.87145588268249,"NAA",10,"Confluence",94.53842,3.69599104809539
"1931-10-31",1.87145588268249,"NAA",10,"NE Suisun",94.53842,4.97677760926202
"1931-10-31",1.87145588268249,"NAA",10,"NW Suisun",94.53842,5.33116114456431
"1931-10-31",1.87145588268249,"NAA",10,"SE Suisun",94.53842,4.82329403884657
"1931-10-31",1.87145588268249,"NAA",10,"Suisun Marsh",94.53842,4.06769617958009
"1931-10-31",1.87145588268249,"NAA",10,"SW Suisun",94.53842,5.25283747486936
"1931-10-31",1.96179290262729,"D1641",10,"Confluence",95.53842,3.8310765371719
"1931-10-31",1.96179290262729,"D1641",10,"NE Suisun",95.53842,5.12351841869017
"1931-10-31",1.96179290262729,"D1641",10,"NW Suisun",95.53842,5.46637185440034
"1931-10-31",1.96179290262729,"D1641",10,"SE Suisun",95.53842,4.96812065362583
"1931-10-31",1.96179290262729,"D1641",10,"Suisun Marsh",95.53842,4.16598123692723
"1931-10-31",1.96179290262729,"D1641",10,"SW Suisun",95.53842,5.36191592741951
"1931-11-30",1.82257397916823,"NAA",11,"Confluence",93.997314,3.95413629073884
"1931-11-30",1.82257397916823,"NAA",11,"NE Suisun",93.997314,5.22861608813128
"1931-11-30",1.82257397916823,"NAA",11,"NW Suisun",93.997314,5.58923862950346
"1931-11-30",1.82257397916823,"NAA",11,"SE Suisun",93.997314,5.0761682999255
"1931-11-30",1.82257397916823,"NAA",11,"Suisun Marsh",93.997314,4.34575435663489
"1931-11-30",1.82257397916823,"NAA",11,"SW Suisun",93.997314,5.52505528101945
"1931-11-30",1.91291099911304,"D1641",11,"Confluence",94.997314,4.08867951378173
"1931-11-30",1.91291099911304,"D1641",11,"NE Suisun",94.997314,5.37481463152581
"1931-11-30",1.91291099911304,"D1641",11,"NW Suisun",94.997314,5.72390707330587
"1931-11-30",1.91291099911304,"D1641",11,"SE Suisun",94.997314,5.22045264867114
"1931-11-30",1.91291099911304,"D1641",11,"Suisun Marsh",94.997314,4.44349714794841
"1931-11-30",1.91291099911304,"D1641",11,"SW Suisun",94.997314,5.63359146753597
"1931-12-31",0.0563493723692717,"NAA",12,"Confluence",74.44581,1.88843564468461
"1931-12-31",0.0563493723692717,"NAA",12,"NE Suisun",74.44581,2.93503639960059
"1931-12-31",0.0563493723692717,"NAA",12,"NW Suisun",74.44581,3.52108972926866
"1931-12-31",0.0563493723692717,"NAA",12,"SE Suisun",74.44581,2.82001399572928
"1931-12-31",0.0563493723692717,"NAA",12,"Suisun Marsh",74.44581,2.99955749873913
"1931-12-31",0.0563493723692717,"NAA",12,"SW Suisun",74.44581,3.96783131363844
"1931-12-31",0.146686392314078,"D1641",12,"Confluence",75.44581,2.00338544883101
"1931-12-31",0.146686392314078,"D1641",12,"NE Suisun",75.44581,3.06164152409863
"1931-12-31",0.146686392314078,"D1641",12,"NW Suisun",75.44581,3.63616475417458
"1931-12-31",0.146686392314078,"D1641",12,"SE Suisun",75.44581,2.94470492557844
"1931-12-31",0.146686392314078,"D1641",12,"Suisun Marsh",75.44581,3.07770687115616
"1931-12-31",0.146686392314078,"D1641",12,"SW Suisun",75.44581,4.05677408125848
"1932-01-31",-0.643251224670089,"NAA",1,"Confluence",66.70147,0.1
"1932-01-31",-0.643251224670089,"NAA",1,"NE Suisun",66.70147,0.1
"1932-01-31",-0.643251224670089,"NAA",1,"NW Suisun",66.70147,0.461901186284172
"1932-01-31",-0.643251224670089,"NAA",1,"SE Suisun",66.70147,0.1
"1932-01-31",-0.643251224670089,"NAA",1,"Suisun Marsh",66.70147,0.226333763350413
"1932-01-31",-0.643251224670089,"NAA",1,"SW Suisun",66.70147,1.11101985604323
"1932-01-31",-0.552914204725283,"D1641",1,"Confluence",67.70147,0.1
"1932-01-31",-0.552914204725283,"D1641",1,"NE Suisun",67.70147,0.1
"1932-01-31",-0.552914204725283,"D1641",1,"NW Suisun",67.70147,0.569215268722599
"1932-01-31",-0.552914204725283,"D1641",1,"SE Suisun",67.70147,0.1
"1932-01-31",-0.552914204725283,"D1641",1,"Suisun Marsh",67.70147,0.296722193299955
"1932-01-31",-0.552914204725283,"D1641",1,"SW Suisun",67.70147,1.19220168119578
"1932-02-29",-0.923926538898204,"NAA",2,"Confluence",63.59449,0.1
"1932-02-29",-0.923926538898204,"NAA",2,"NE Suisun",63.59449,0.1
"1932-02-29",-0.923926538898204,"NAA",2,"NW Suisun",63.59449,0.17174053818921
"1932-02-29",-0.923926538898204,"NAA",2,"SE Suisun",63.59449,0.1
"1932-02-29",-0.923926538898204,"NAA",2,"Suisun Marsh",63.59449,0.1
"1932-02-29",-0.923926538898204,"NAA",2,"SW Suisun",63.59449,0.902051608690332
"1932-02-29",-0.833589518953397,"D1641",2,"Confluence",64.59449,0.1
"1932-02-29",-0.833589518953397,"D1641",2,"NE Suisun",64.59449,0.1
"1932-02-29",-0.833589518953397,"D1641",2,"NW Suisun",64.59449,0.275940979823175
"1932-02-29",-0.833589518953397,"D1641",2,"SE Suisun",64.59449,0.1
"1932-02-29",-0.833589518953397,"D1641",2,"Suisun Marsh",64.59449,0.118175168170446
"1932-02-29",-0.833589518953397,"D1641",2,"SW Suisun",64.59449,0.980119793038423
"1932-03-31",-0.60665244575773,"NAA",3,"Confluence",67.106606,0.1
"1932-03-31",-0.60665244575773,"NAA",3,"NE Suisun",67.106606,0.1
"1932-03-31",-0.60665244575773,"NAA",3,"NW Suisun",67.106606,0.611655322105625
"1932-03-31",-0.60665244575773,"NAA",3,"SE Suisun",67.106606,0.1
"1932-03-31",-0.60665244575773,"NAA",3,"Suisun Marsh",67.106606,0.361127988025129
"1932-03-31",-0.60665244575773,"NAA",3,"SW Suisun",67.106606,1.25018687367691
"1932-03-31",-0.516315425812924,"D1641",3,"Confluence",68.106606,0.1
"1932-03-31",-0.516315425812924,"D1641",3,"NE Suisun",68.106606,0.1
"1932-03-31",-0.516315425812924,"D1641",3,"NW Suisun",68.106606,0.719375409082529
"1932-03-31",-0.516315425812924,"D1641",3,"SE Suisun",68.106606,0.1
"1932-03-31",-0.516315425812924,"D1641",3,"Suisun Marsh",68.106606,0.431922422513148
"1932-03-31",-0.516315425812924,"D1641",3,"SW Suisun",68.106606,1.33177470336794
"1932-04-30",0.000971875772907019,"NAA",4,"Confluence",73.8328,0.1
"1932-04-30",0.000971875772907019,"NAA",4,"NE Suisun",73.8328,0.864570664194032
"1932-04-30",0.000971875772907019,"NAA",4,"NW Suisun",73.8328,1.45769206021308
"1932-04-30",0.000971875772907019,"NAA",4,"SE Suisun",73.8328,0.750721680784445
"1932-04-30",0.000971875772907019,"NAA",4,"Suisun Marsh",73.8328,0.958795623915762
"1932-04-30",0.000971875772907019,"NAA",4,"SW Suisun",73.8328,1.92045297962167
"1932-04-30",0.0913088957177133,"D1641",4,"Confluence",74.8328,0.1
"1932-04-30",0.0913088957177133,"D1641",4,"NE Suisun",74.8328,0.990561464509252
"1932-04-30",0.0913088957177133,"D1641",4,"NW Suisun",74.8328,1.57215276093617
"1932-04-30",0.0913088957177133,"D1641",4,"SE Suisun",74.8328,0.874798286450778
"1932-04-30",0.0913088957177133,"D1641",4,"Suisun Marsh",74.8328,1.03633067214997
"1932-04-30",0.0913088957177133,"D1641",4,"SW Suisun",74.8328,2.00878142305888
"1932-05-31",0.406527279632322,"NAA",5,"Confluence",78.32216,0.481110297461806
"1932-05-31",0.406527279632322,"NAA",5,"NE Suisun",78.32216,1.57289115342288
"1932-05-31",0.406527279632322,"NAA",5,"NW Suisun",78.32216,2.11424978153701
"1932-05-31",0.406527279632322,"NAA",5,"SE Suisun",78.32216,1.45044866112437
"1932-05-31",0.406527279632322,"NAA",5,"Suisun Marsh",78.32216,1.44958079798219
"1932-05-31",0.406527279632322,"NAA",5,"SW Suisun",78.32216,2.45969359037669
"1932-05-31",0.496864299577128,"D1641",5,"Confluence",79.32216,0.599944761803112
"1932-05-31",0.496864299577128,"D1641",5,"NE Suisun",79.32216,1.70338093811583
"1932-05-31",0.496864299577128,"D1641",5,"NW Suisun",79.32216,2.23320946663783
"1932-05-31",0.496864299577128,"D1641",5,"SE Suisun",79.32216,1.57902425116843
"1932-05-31",0.496864299577128,"D1641",5,"Suisun Marsh",79.32216,1.53161483059413
"1932-05-31",0.496864299577128,"D1641",5,"SW Suisun",79.32216,2.55252101819163
"1932-06-30",0.6381604324728,"NAA",6,"Confluence",80.88626,0.955338080102034
"1932-06-30",0.6381604324728,"NAA",6,"NE Suisun",80.88626,2.07700434297676
"1932-06-30",0.6381604324728,"NAA",6,"NW Suisun",80.88626,2.58879864272671
"1932-06-30",0.6381604324728,"NAA",6,"SE Suisun",80.88626,1.94965366417904
"1932-06-30",0.6381604324728,"NAA",6,"Suisun Marsh",80.88626,1.82944859362515
"1932-06-30",0.6381604324728,"NAA",6,"SW Suisun",80.88626,2.86723673065968
"1932-06-30",0.728497452417606,"D1641",6,"Confluence",81.88626,1.07674214141104
"1932-06-30",0.728497452417606,"D1641",6,"NE Suisun",81.88626,2.21006372463741
"1932-06-30",0.728497452417606,"D1641",6,"NW Suisun",81.88626,2.71032792479524
"1932-06-30",0.728497452417606,"D1641",6,"SE Suisun",81.88626,2.08079885119081
"1932-06-30",0.728497452417606,"D1641",6,"Suisun Marsh",81.88626,1.91405222320479
"1932-06-30",0.728497452417606,"D1641",6,"SW Suisun",81.88626,2.96263375544233
"1932-07-31",1.0187363855992,"NAA",7,"Confluence",85.099106,1.67375323218835
"1932-07-31",1.0187363855992,"NAA",7,"NE Suisun",85.099106,2.84452156478522
"1932-07-31",1.0187363855992,"NAA",7,"NW Suisun",85.099106,3.30774133058888
"1932-07-31",1.0187363855992,"NAA",7,"SE Suisun",85.099106,2.70910667871772
"1932-07-31",1.0187363855992,"NAA",7,"Suisun Marsh",85.099106,2.39282919410212
"1932-07-31",1.0187363855992,"NAA",7,"SW Suisun",85.099106,3.47608824294408
"1932-07-31",1.109073405544,"D1641",7,"Confluence",86.099106,1.79937917107898
"1932-07-31",1.109073405544,"D1641",7,"NE Suisun",86.099106,2.98180282402749
"1932-07-31",1.109073405544,"D1641",7,"NW Suisun",86.099106,3.43349249023902
"1932-07-31",1.109073405544,"D1641",7,"SE Suisun",86.099106,2.8444737433111
"1932-07-31",1.109073405544,"D1641",7,"Suisun Marsh",86.099106,2.48165470126338
"1932-07-31",1.109073405544,"D1641",7,"SW Suisun",86.099106,3.57570714530835
"1932-08-31",1.38064889107904,"NAA",8,"Confluence",89.105354,2.4159147501951
"1932-08-31",1.38064889107904,"NAA",8,"NE Suisun",89.105354,3.6333771866401
"1932-08-31",1.38064889107904,"NAA",8,"NW Suisun",89.105354,4.05040451401299
"1932-08-31",1.38064889107904,"NAA",8,"SE Suisun",89.105354,3.49029356208889
"1932-08-31",1.38064889107904,"NAA",8,"Suisun Marsh",89.105354,2.98755905609395
"1932-08-31",1.38064889107904,"NAA",8,"SW Suisun",89.105354,4.11405912288118
"1932-08-31",1.47098591102385,"D1641",8,"Confluence",90.105354,2.5455555257585
"1932-08-31",1.47098591102385,"D1641",8,"NE Suisun",90.105354,3.77467328255515
"1932-08-31",1.47098591102385,"D1641",8,"NW Suisun",90.105354,4.18017051033591
"1932-08-31",1.47098591102385,"D1641",8,"SE Suisun",90.105354,3.62967546335505
"1932-08-31",1.47098591102385,"D1641",8,"Suisun Marsh",90.105354,3.08039939992798
"1932-08-31",1.47098591102385,"D1641",8,"SW Suisun",90.105354,4.21769286191822
"1932-09-30",1.63227778193622,"NAA",9,"Confluence",91.8908,3.04501378419585
"1932-09-30",1.63227778193622,"NAA",9,"NE Suisun",91.8908,4.29494148609306
"1932-09-30",1.63227778193622,"NAA",9,"NW Suisun",91.8908,4.67985234367745
"1932-09-30",1.63227778193622,"NAA",9,"SE Suisun",91.8908,4.14652597571388
"1932-09-30",1.63227778193622,"NAA",9,"Suisun Marsh",91.8908,3.51415247473586
"1932-09-30",1.63227778193622,"NAA",9,"SW Suisun",91.8908,4.67071696101773
"1932-09-30",1.72261480188103,"D1641",9,"Confluence",92.8908,3.17744597725284
"1932-09-30",1.72261480188103,"D1641",9,"NE Suisun",92.8908,4.43902899950169
"1932-09-30",1.72261480188103,"D1641",9,"NW Suisun",92.8908,4.81240975749396
"1932-09-30",1.72261480188103,"D1641",9,"SE Suisun",92.8908,4.28869929447363
"1932-09-30",1.72261480188103,"D1641",9,"Suisun Marsh",92.8908,3.60978423606348
"1932-09-30",1.72261480188103,"D1641",9,"SW Suisun",92.8908,4.77714211754837
"1932-10-31",1.72256782663065,"NAA",10,"Confluence",92.89028,3.47553818121471
"1932-10-31",1.72256782663065,"NAA",10,"NE Suisun",92.89028,4.73711514269698
"1932-10-31",1.72256782663065,"NAA",10,"NW Suisun",92.89028,5.11050189634104
"1932-10-31",1.72256782663065,"NAA",10,"SE Suisun",92.89028,4.58678643305013
"1932-10-31",1.72256782663065,"NAA",10,"Suisun Marsh",92.89028,3.90789557624985
"1932-10-31",1.72256782663065,"NAA",10,"SW Suisun",92.89028,5.07524784516923
"1932-10-31",1.81290484657546,"D1641",10,"Confluence",93.89028,3.60897199697646
"1932-10-31",1.81290484657546,"D1641",10,"NE Suisun",93.89028,4.88220427881038
"1932-10-31",1.81290484657546,"D1641",10,"NW Suisun",93.89028,5.24406093286231
"1932-10-31",1.81290484657546,"D1641",10,"SE Suisun",93.89028,4.72996137451465
"1932-10-31",1.81290484657546,"D1641",10,"Suisun Marsh",93.89028,4.00452896028223
"1932-10-31",1.81290484657546,"D1641",10,"SW Suisun",93.89028,5.18267462440462
"1932-11-30",1.7559081492336,"NAA",11,"Confluence",93.259346,3.85549035469456
"1932-11-30",1.7559081492336,"NAA",11,"NE Suisun",93.259346,5.12136889863773
"1932-11-30",1.7559081492336,"NAA",11,"NW Suisun",93.259346,5.49050028454572
"1932-11-30",1.7559081492336,"NAA",11,"SE Suisun",93.259346,4.9703337248286
"1932-11-30",1.7559081492336,"NAA",11,"Suisun Marsh",93.259346,4.27426596159307
"1932-11-30",1.7559081492336,"NAA",11,"SW Suisun",93.259346,5.44560170570644
"1932-11-30",1.84624516917841,"D1641",11,"Confluence",94.259346,3.98929402766722
"1932-11-30",1.84624516917841,"D1641",11,"NE Suisun",94.259346,5.26682789196203
"1932-11-30",1.84624516917841,"D1641",11,"NW Suisun",94.259346,5.62442917827789
"1932-11-30",1.84624516917841,"D1641",11,"SE Suisun",94.259346,5.11387852350401
"1932-11-30",1.84624516917841,"D1641",11,"Suisun Marsh",94.259346,4.37126920283636
"1932-11-30",1.84624516917841,"D1641",11,"SW Suisun",94.259346,5.55339834215274
"1932-12-31",1.67150392273665,"NAA",12,"Confluence",92.32502,4.09486429096
"1932-12-31",1.67150392273665,"NAA",12,"NE Suisun",92.32502,5.3498529660603
"1932-12-31",1.67150392273665,"NAA",12,"NW Suisun",92.32502,5.72975722379981
"1932-12-31",1.67150392273665,"NAA",12,"SE Suisun",92.32502,5.20060627408069
"1932-12-31",1.67150392273665,"NAA",12,"Suisun Marsh",92.32502,4.54802349803449
"1932-12-31",1.67150392273665,"NAA",12,"SW Suisun",92.32502,5.70927469238141
"1932-12-31",1.76184094268146,"D1641",12,"Confluence",93.32502,4.22773163490632
"1932-12-31",1.76184094268146,"D1641",12,"NE Suisun",93.32502,5.49437563035826
"1932-12-31",1.76184094268146,"D1641",12,"NW Suisun",93.32502,5.86274978850564
"1932-12-31",1.76184094268146,"D1641",12,"SE Suisun",93.32502,5.34321474372976
"1932-12-31",1.76184094268146,"D1641",12,"Suisun Marsh",93.32502,4.64409041025143
"1932-12-31",1.76184094268146,"D1641",12,"SW Suisun",93.32502,5.81613499980137
"1933-01-31",0.76476053896385,"NAA",1,"Confluence",82.28768,0.614800519676052
"1933-01-31",0.76476053896385,"NAA",1,"NE Suisun",82.28768,1.75280078159798
"1933-01-31",0.76476053896385,"NAA",1,"NW Suisun",82.28768,2.24843656917753
"1933-01-31",0.76476053896385,"NAA",1,"SE Suisun",82.28768,1.62276751213541
"1933-01-31",0.76476053896385,"NAA",1,"Suisun Marsh",82.28768,1.43733817216499
"1933-01-31",0.76476053896385,"NAA",1,"SW Suisun",82.28768,2.49025238910493
"1933-01-31",0.855097558908656,"D1641",1,"Confluence",83.28768,0.737609005376655
"1933-01-31",0.855097558908656,"D1641",1,"NE Suisun",83.28768,1.88726458765023
"1933-01-31",0.855097558908656,"D1641",1,"NW Suisun",83.28768,2.37137027563765
"1933-01-31",0.855097558908656,"D1641",1,"SE Suisun",83.28768,1.75531712353878
"1933-01-31",0.855097558908656,"D1641",1,"Suisun Marsh",83.28768,1.52334622613623
"1933-01-31",0.855097558908656,"D1641",1,"SW Suisun",83.28768,2.58705383827918
"1933-02-28",0.255299946449018,"NAA",2,"Confluence",76.648125,0.1
"1933-02-28",0.255299946449018,"NAA",2,"NE Suisun",76.648125,1.05011518589497
"1933-02-28",0.255299946449018,"NAA",2,"NW Suisun",76.648125,1.61077560427981
"1933-02-28",0.255299946449018,"NAA",2,"SE Suisun",76.648125,0.930877122435512
"1933-02-28",0.255299946449018,"NAA",2,"Suisun Marsh",76.648125,1.00792145538923
"1933-02-28",0.255299946449018,"NAA",2,"SW Suisun",76.648125,1.99996572644505
"1933-02-28",0.345636966393824,"D1641",2,"Confluence",77.648125,0.1
"1933-02-28",0.345636966393824,"D1641",2,"NE Suisun",77.648125,1.17892734675897
"1933-02-28",0.345636966393824,"D1641",2,"NW Suisun",77.648125,1.72805766555168
"1933-02-28",0.345636966393824,"D1641",2,"SE Suisun",77.648125,1.05777508865062
"1933-02-28",0.345636966393824,"D1641",2,"Suisun Marsh",77.648125,1.08827786417221
"1933-02-28",0.345636966393824,"D1641",2,"SW Suisun",77.648125,2.09111553043104
"1933-03-31",0.535957644958243,"NAA",3,"Confluence",79.75491,0.414636405865673
"1933-03-31",0.535957644958243,"NAA",3,"NE Suisun",79.75491,1.52311642206056
"1933-03-31",0.535957644958243,"NAA",3,"NW Suisun",79.75491,2.04795529998407
"1933-03-31",0.535957644958243,"NAA",3,"SE Suisun",79.75491,1.39793136737886
"1933-03-31",0.535957644958243,"NAA",3,"Suisun Marsh",79.75491,1.33038108782581
"1933-03-31",0.535957644958243,"NAA",3,"SW Suisun",79.75491,2.35595811719741
"1933-03-31",0.626294664903049,"D1641",3,"Confluence",80.75491,0.534906691764437
"1933-03-31",0.626294664903049,"D1641",3,"NE Suisun",80.75491,1.65504202831097
"1933-03-31",0.626294664903049,"D1641",3,"NW Suisun",80.75491,2.16835080664235
"1933-03-31",0.626294664903049,"D1641",3,"SE Suisun",80.75491,1.52794277898038
"1933-03-31",0.626294664903049,"D1641",3,"Suisun Marsh",80.75491,1.4138509419952
"1933-03-31",0.626294664903049,"D1641",3,"SW Suisun",80.75491,2.45022136656982
"1933-04-30",0.557088377293534,"NAA",4,"Confluence",79.98882,0.544870542711298
"1933-04-30",0.557088377293534,"NAA",4,"NE Suisun",79.98882,1.65607685488964
"1933-04-30",0.557088377293534,"NAA",4,"NW Suisun",79.98882,2.17821872721756
"1933-04-30",0.557088377293534,"NAA",4,"SE Suisun",79.98882,1.53044405093762
"1933-04-30",0.557088377293534,"NAA",4,"Suisun Marsh",79.98882,1.45200723568562
"1933-04-30",0.557088377293534,"NAA",4,"SW Suisun",79.98882,2.48010894812916
"1933-04-30",0.64742539723834,"D1641",4,"Confluence",80.98882,0.665375240070893
"1933-04-30",0.64742539723834,"D1641",4,"NE Suisun",80.98882,1.78823687260088
"1933-04-30",0.64742539723834,"D1641",4,"NW Suisun",80.98882,2.29884864533667
"1933-04-30",0.64742539723834,"D1641",4,"SE Suisun",80.98882,1.66068987399997
"1933-04-30",0.64742539723834,"D1641",4,"Suisun Marsh",80.98882,1.53571150131584
"1933-04-30",0.64742539723834,"D1641",4,"SW Suisun",80.98882,2.5746066089624
"1933-05-31",0.831223291277643,"NAA",5,"Confluence",83.0234,1.04849849504816
