"","year","month","region","sal_base"
"566",1998,12,"South Delta",0.118078903558444
"567",1998,12,"Suisun Marsh",1.54448813379429
"568",1999,1,"Confluence",0.218532265101264
"569",1999,1,"Lower Sacramento River",0.120184111154565
"570",1999,1,"Lower San Joaquin River",0.141149840763483
"571",1999,1,"NE Suisun",0.27811230271786
"572",1999,1,"NW Suisun",1.59528578595345
"573",1999,1,"SE Suisun",1.4987682540531
"574",1999,1,"SW Suisun",8.61255420165071
"575",1999,1,"Sacramento River",0.106268424496826
"576",1999,1,"South Delta",0.187029511431603
"577",1999,1,"Suisun Marsh",0.958789850700483
"578",1999,2,"Confluence",0.077018131441359
"579",1999,2,"East Delta",0.04780247107615
"580",1999,2,"Lower Sacramento River",0.092224859623337
"581",1999,2,"Lower San Joaquin River",0.0966644896156564
"582",1999,2,"NE Suisun",0.103852111761947
"583",1999,2,"NW Suisun",0.405174840019514
"584",1999,2,"SE Suisun",0.0913559094714466
"585",1999,2,"SW Suisun",0.186321773707706
"586",1999,2,"Sacramento River",0.0730961988672513
"587",1999,2,"South Delta",0.126683185901633
"588",1999,2,"Suisun Marsh",0.823279796136332
"589",1999,2,"Yolo Bypass",0.158426407652994
"590",1999,3,"Confluence",0.0606502821155967
"591",1999,3,"East Delta",0.0402157989820811
"592",1999,3,"Lower Sacramento River",0.0783650412868727
"593",1999,3,"Lower San Joaquin River",0.0720576648092218
"594",1999,3,"NE Suisun",0.0686135994531906
"595",1999,3,"NW Suisun",0.154231860178488
"596",1999,3,"SE Suisun",0.0687284554742352
"597",1999,3,"SW Suisun",0.129131572477842
"598",1999,3,"Sacramento River",0.0652829002710163
"599",1999,3,"South Delta",0.100715230410243
"600",1999,3,"Suisun Marsh",0.47672378067578
"601",1999,3,"Yolo Bypass",0.106154512579989
"602",1999,4,"Confluence",0.102980078425335
"603",1999,4,"East Delta",0.0589046883165404
"604",1999,4,"Lower Sacramento River",0.103243737190536
"605",1999,4,"Lower San Joaquin River",0.11175441864541
"606",1999,4,"NE Suisun",0.165065020756255
"607",1999,4,"NW Suisun",0.456688667439754
"608",1999,4,"SE Suisun",0.452784139769167
"609",1999,4,"SW Suisun",3.17340442945434
"610",1999,4,"Sacramento River",0.0986540729504311
"611",1999,4,"South Delta",0.162251588240582
"612",1999,4,"Suisun Marsh",0.979006451619641
"613",1999,4,"Yolo Bypass",0.18063168365792
"614",1999,5,"Confluence",0.0976123609578737
"615",1999,5,"East Delta",0.0481284080683835
"616",1999,5,"Lower Sacramento River",0.0927416508627514
"617",1999,5,"Lower San Joaquin River",0.107202835299943
"618",1999,5,"NE Suisun",0.52423898760757
"619",1999,5,"NW Suisun",2.15117273040542
"620",1999,5,"SE Suisun",0.747949319509564
"621",1999,5,"SW Suisun",5.24291484145883
"622",1999,5,"Sacramento River",0.086908197589604
"623",1999,5,"South Delta",0.130682397425179
"624",1999,5,"Suisun Marsh",0.685787693884639
"625",1999,5,"Yolo Bypass",0.0984604977187146
"626",1999,6,"Confluence",0.115867126653046
"627",1999,6,"East Delta",0.0771033499581708
"628",1999,6,"Lower Sacramento River",0.100043947727965
"629",1999,6,"Lower San Joaquin River",0.0938220056370688
"630",1999,6,"NE Suisun",1.27331939274291
"631",1999,6,"NW Suisun",3.37099280806816
"632",1999,6,"SE Suisun",0.576805223640105
"633",1999,6,"SW Suisun",5.28938936197456
"634",1999,6,"Sacramento River",0.0979021742920413
"635",1999,6,"South Delta",0.154299404509181
"636",1999,6,"Suisun Marsh",0.91562210671789
"637",1999,6,"Yolo Bypass",0.0970174090563916
"638",1999,7,"Confluence",1.62601851216298
"639",1999,7,"East Delta",0.0626156720743784
"640",1999,7,"Lower Sacramento River",0.11324034008267
"641",1999,7,"Lower San Joaquin River",0.102294494231105
"642",1999,7,"NE Suisun",2.72578958305185
"643",1999,7,"NW Suisun",5.25113308683021
"644",1999,7,"SE Suisun",1.53023864249856
"645",1999,7,"SW Suisun",6.90060973014595
"646",1999,7,"Sacramento River",0.0742994765936244
"647",1999,7,"South Delta",0.151854333563588
"648",1999,7,"Suisun Marsh",2.07381621367549
"649",1999,7,"Yolo Bypass",0.0730311151942603
"650",1999,8,"Confluence",0.479045802821461
"651",1999,8,"East Delta",0.0629746089285748
"652",1999,8,"Lower Sacramento River",0.193559686515498
"653",1999,8,"Lower San Joaquin River",0.194782682955245
"654",1999,8,"NE Suisun",3.32202720350856
"655",1999,8,"NW Suisun",6.63634846781309
"656",1999,8,"SE Suisun",2.5512953494742
"657",1999,8,"SW Suisun",9.01479455909811
"658",1999,8,"Sacramento River",0.106076548691587
"659",1999,8,"South Delta",0.145149628990059
"660",1999,8,"Suisun Marsh",2.65629978249841
"661",1999,9,"Confluence",2.14853218968337
"662",1999,9,"East Delta",0.0942169947931505
"663",1999,9,"Lower Sacramento River",0.461128800177363
"664",1999,9,"Lower San Joaquin River",0.518293235293938
"665",1999,9,"NE Suisun",6.36613269007022
"666",1999,9,"NW Suisun",9.30178228965936
"667",1999,9,"SE Suisun",6.07286381277567
"668",1999,9,"SW Suisun",11.4750989967785
"669",1999,9,"Sacramento River",0.112470608828177
"670",1999,9,"South Delta",0.194364804997102
"671",1999,9,"Suisun Marsh",4.11451398309037
"672",1999,10,"Confluence",4.09003644750968
"673",1999,10,"East Delta",0.0553130975848093
"674",1999,10,"Lower Sacramento River",1.00560303470967
"675",1999,10,"Lower San Joaquin River",0.575606336599667
"676",1999,10,"NE Suisun",5.77179277641814
"677",1999,10,"NW Suisun",10.4178930191543
"678",1999,10,"SE Suisun",8.19347547079607
"679",1999,10,"SW Suisun",13.1494084666609
"680",1999,10,"Sacramento River",0.0692725696863664
"681",1999,10,"South Delta",0.175919602527682
"682",1999,10,"Suisun Marsh",4.72587334198489
"683",1999,10,"Yolo Bypass",0.0936531048153012
"684",1999,11,"Confluence",4.6973057998063
"685",1999,11,"East Delta",0.0577074654703712
"686",1999,11,"Lower Sacramento River",1.11216161154705
"687",1999,11,"Lower San Joaquin River",0.621714580930868
"688",1999,11,"NE Suisun",7.32976867948395
"689",1999,11,"NW Suisun",9.6121529824087
"690",1999,11,"SE Suisun",8.00065353939496
"691",1999,11,"SW Suisun",13.3490923358509
"692",1999,11,"Sacramento River",0.0701672277548485
"693",1999,11,"South Delta",0.187807072757617
"694",1999,11,"Suisun Marsh",5.59393635515578
"695",1999,11,"Yolo Bypass",0.090291973538643
"696",1999,12,"Confluence",1.59513911500678
"697",1999,12,"East Delta",0.0691045446406678
"698",1999,12,"Lower Sacramento River",0.198764904580698
"699",1999,12,"Lower San Joaquin River",0.485238688934783
"700",1999,12,"NE Suisun",6.38094206890994
"701",1999,12,"NW Suisun",8.74534099398653
"702",1999,12,"SE Suisun",4.27286004509294
"703",1999,12,"SW Suisun",17.7864425407682
"704",1999,12,"Sacramento River",0.0707917129758253
"705",1999,12,"South Delta",0.250115278228995
"706",1999,12,"Suisun Marsh",4.5288152616384
"707",1999,12,"Yolo Bypass",0.069678262454378
"708",2000,1,"Confluence",2.61199276806371
"709",2000,1,"Lower Sacramento River",0.794107523478964
"710",2000,1,"Lower San Joaquin River",0.357287441724803
"711",2000,1,"NE Suisun",4.53947545962566
"712",2000,1,"NW Suisun",8.90374587911935
"713",2000,1,"SE Suisun",5.74291375480451
"714",2000,1,"SW Suisun",17.782436109924
"715",2000,1,"Sacramento River",0.0829143222547161
"716",2000,1,"South Delta",0.218799358426869
"717",2000,1,"Suisun Marsh",2.93292809848676
"718",2000,1,"Yolo Bypass",0.0763845776577332
"719",2000,2,"Confluence",0.102598841566184
"720",2000,2,"East Delta",0.0561902976646359
"721",2000,2,"Lower Sacramento River",0.108654268848922
"722",2000,2,"Lower San Joaquin River",0.111715419683721
"723",2000,2,"NE Suisun",0.134066176624309
"724",2000,2,"NW Suisun",0.687645253815275
"725",2000,2,"SE Suisun",0.126519316412668
"726",2000,2,"SW Suisun",1.11403948679057
"727",2000,2,"Sacramento River",0.0781059745236422
"728",2000,2,"South Delta",0.158031429981193
"729",2000,2,"Suisun Marsh",0.869990861472437
"730",2000,2,"Yolo Bypass",0.0960550581466691
"731",2000,3,"Confluence",0.084339604607554
"732",2000,3,"East Delta",0.0631131687522297
"733",2000,3,"Lower Sacramento River",0.0921334430079459
"734",2000,3,"Lower San Joaquin River",0.0932881607988698
"735",2000,3,"NE Suisun",0.0984650766834047
"736",2000,3,"NW Suisun",0.129674745670601
"737",2000,3,"SE Suisun",0.0846029299821463
"738",2000,3,"SW Suisun",0.448052973200581
"739",2000,3,"Sacramento River",0.0765497519911294
"740",2000,3,"South Delta",0.125366375904447
"741",2000,3,"Suisun Marsh",0.864416944165637
"742",2000,3,"Yolo Bypass",0.127497017970645
"743",2000,4,"Confluence",0.148941781974611
"744",2000,4,"East Delta",0.0656080441536527
"745",2000,4,"Lower Sacramento River",0.102047779500515
"746",2000,4,"Lower San Joaquin River",0.108104063342384
"747",2000,4,"NE Suisun",0.691421492416044
"748",2000,4,"NW Suisun",2.94525680044874
"749",2000,4,"SE Suisun",0.980135255817098
"750",2000,4,"SW Suisun",3.44950012305946
"751",2000,4,"Sacramento River",0.0958763474927889
"752",2000,4,"South Delta",0.143057657243383
"753",2000,4,"Suisun Marsh",1.07726565677939
"754",2000,4,"Yolo Bypass",0.130108799805491
"755",2000,5,"Confluence",0.105273318295012
"756",2000,5,"East Delta",0.0617297613947826
"757",2000,5,"Lower Sacramento River",0.0808870107081271
"758",2000,5,"Lower San Joaquin River",0.0932672830379019
"759",2000,5,"NE Suisun",0.596544589385749
"760",2000,5,"NW Suisun",2.51360129651958
"761",2000,5,"SE Suisun",0.257373107794155
"762",2000,5,"SW Suisun",4.11787113836731
"763",2000,5,"Sacramento River",0.0695029816550042
"764",2000,5,"South Delta",0.14532784422532
"765",2000,5,"Suisun Marsh",0.885964431756599
"766",2000,5,"Yolo Bypass",0.0934626196505224
"767",2000,6,"Confluence",0.549654366139639
"768",2000,6,"East Delta",0.0653693775178576
"769",2000,6,"Lower Sacramento River",0.129451399594726
"770",2000,6,"Lower San Joaquin River",0.100554465015481
"771",2000,6,"NE Suisun",3.34148393854689
"772",2000,6,"NW Suisun",5.54997859410221
"773",2000,6,"SE Suisun",2.04119110431445
"774",2000,6,"SW Suisun",7.60821646608076
"775",2000,6,"Sacramento River",0.0750789914797043
"776",2000,6,"South Delta",0.14489002770598
"777",2000,6,"Suisun Marsh",1.90150566804751
"778",2000,6,"Yolo Bypass",0.078622413491316
"779",2000,7,"Confluence",0.872254798271228
"780",2000,7,"East Delta",0.0754362862925706
"781",2000,7,"Lower Sacramento River",0.193505500788094
"782",2000,7,"Lower San Joaquin River",0.159666590342539
"783",2000,7,"NE Suisun",4.41240667696841
"784",2000,7,"NW Suisun",8.40802565104871
"785",2000,7,"SE Suisun",2.68883683241758
"786",2000,7,"SW Suisun",8.8037338038214
"787",2000,7,"Sacramento River",0.0661381316683102
"788",2000,7,"South Delta",0.160857191185738
"789",2000,7,"Suisun Marsh",3.53633908526266
"790",2000,7,"Yolo Bypass",0.0706360988006013
"791",2000,8,"Confluence",0.565903799495195
"792",2000,8,"East Delta",0.0778221696090331
"793",2000,8,"Lower Sacramento River",0.118600427431125
"794",2000,8,"Lower San Joaquin River",0.249874972159847
"795",2000,8,"NE Suisun",5.59640092944783
"796",2000,8,"NW Suisun",8.26353036294276
"797",2000,8,"SE Suisun",2.6035797085307
"798",2000,8,"SW Suisun",10.9464110004064
"799",2000,8,"Sacramento River",0.0909862036571618
"800",2000,8,"South Delta",0.15214816221645
"801",2000,8,"Suisun Marsh",3.87579267120503
"802",2000,9,"Confluence",1.35911612681405
"803",2000,9,"East Delta",0.103748164885434
"804",2000,9,"Lower Sacramento River",0.700496861266348
"805",2000,9,"Lower San Joaquin River",0.291296638892229
"806",2000,9,"NE Suisun",5.14803006110182
"807",2000,9,"NW Suisun",8.68787041006574
"808",2000,9,"SE Suisun",3.6390266537257
"809",2000,9,"SW Suisun",10.0221464867888
"810",2000,9,"Sacramento River",0.118089803963026
"811",2000,9,"South Delta",0.176674151938878
"812",2000,9,"Suisun Marsh",5.31922939111866
"813",2000,10,"Confluence",3.90134608258784
"814",2000,10,"East Delta",0.0661669029848514
"815",2000,10,"Lower Sacramento River",0.904019630483957
"816",2000,10,"Lower San Joaquin River",0.523867224473135
"817",2000,10,"NE Suisun",8.32870916566915
"818",2000,10,"NW Suisun",12.4428359080859
"819",2000,10,"SE Suisun",7.63277873186221
"820",2000,10,"SW Suisun",15.1982488910778
"821",2000,10,"Sacramento River",0.0945271309706605
"822",2000,10,"South Delta",0.205440084675208
"823",2000,10,"Suisun Marsh",7.19838698265904
"824",2000,10,"Yolo Bypass",0.0874124153183606
"825",2000,11,"Confluence",4.46575701403979
"826",2000,11,"East Delta",0.0565897294643187
"827",2000,11,"Lower Sacramento River",1.13436608441609
"828",2000,11,"Lower San Joaquin River",0.716339291479785
"829",2000,11,"NE Suisun",6.47648720995916
"830",2000,11,"NW Suisun",10.1693103853783
"831",2000,11,"SE Suisun",8.34787015369723
"832",2000,11,"SW Suisun",15.0734515120889
"833",2000,11,"Sacramento River",0.122944342818091
"834",2000,11,"South Delta",0.195911472795367
"835",2000,11,"Suisun Marsh",6.05119466197548
"836",2000,11,"Yolo Bypass",0.083095335466724
"837",2000,12,"Confluence",4.67418540771733
"838",2000,12,"East Delta",0.0671255868864774
"839",2000,12,"Lower Sacramento River",4.44821786328669
"840",2000,12,"Lower San Joaquin River",0.695443717336239
"841",2000,12,"NE Suisun",7.97603863649169
"842",2000,12,"NW Suisun",11.0995422272705
"843",2000,12,"SE Suisun",8.88343828434819
"844",2000,12,"SW Suisun",14.865771608705
"845",2000,12,"Sacramento River",1.27364348687855
"846",2000,12,"South Delta",0.205193573138726
"847",2000,12,"Suisun Marsh",4.19065814300674
"848",2000,12,"Yolo Bypass",0.0840544648519182
"849",2001,1,"Confluence",4.42954042048053
"850",2001,1,"East Delta",0.0636927759719519
"851",2001,1,"Lower Sacramento River",2.08007730438659
"852",2001,1,"Lower San Joaquin River",0.831629815931876
"853",2001,1,"NE Suisun",9.67197289204408
"854",2001,1,"NW Suisun",11.4834764971696
"855",2001,1,"SE Suisun",9.91240523403095
"856",2001,1,"SW Suisun",17.8168411442386
"857",2001,1,"Sacramento River",0.202788340327974
"858",2001,1,"South Delta",0.255133399990871
"859",2001,1,"Suisun Marsh",3.31798248293243
"860",2001,1,"Yolo Bypass",0.0711150393745217
"861",2001,2,"Confluence",1.5908985244032
"862",2001,2,"East Delta",0.0876712322246715
"863",2001,2,"Lower Sacramento River",0.369963213129666
"864",2001,2,"Lower San Joaquin River",0.224208890153729
"865",2001,2,"NE Suisun",5.53735992346698
"866",2001,2,"NW Suisun",8.82431826623658
"867",2001,2,"SE Suisun",6.2281010627508
"868",2001,2,"SW Suisun",17.8653614063343
"869",2001,2,"Sacramento River",0.107360633554255
"870",2001,2,"South Delta",0.242965460782669
"871",2001,2,"Suisun Marsh",1.7221928359845
"872",2001,2,"Yolo Bypass",0.181846757819721
"873",2001,3,"Confluence",0.261753651786724
"874",2001,3,"East Delta",0.0837978734915541
"875",2001,3,"Lower Sacramento River",0.122416183488299
"876",2001,3,"Lower San Joaquin River",0.118163310193985
"877",2001,3,"NE Suisun",2.18639166437947
"878",2001,3,"NW Suisun",3.70139573972316
"879",2001,3,"SE Suisun",2.93028221749825
"880",2001,3,"SW Suisun",9.62648870086871
"881",2001,3,"Sacramento River",0.119339601235855
"882",2001,3,"South Delta",0.19425254161984
"883",2001,3,"Suisun Marsh",0.80676620009882
"884",2001,3,"Yolo Bypass",0.177940234395193
"885",2001,4,"Confluence",0.373357523032833
"886",2001,4,"East Delta",0.0727919714613775
"887",2001,4,"Lower Sacramento River",0.137659606787767
"888",2001,4,"Lower San Joaquin River",0.150138484014034
"889",2001,4,"NE Suisun",2.30853893301154
"890",2001,4,"NW Suisun",4.87128521551759
"891",2001,4,"SE Suisun",2.30109944384466
"892",2001,4,"SW Suisun",6.30636625655953
"893",2001,4,"Sacramento River",0.109915431501284
"894",2001,4,"South Delta",0.186504409840374
"895",2001,4,"Suisun Marsh",1.11546538916627
"896",2001,4,"Yolo Bypass",0.121596442776851
"897",2001,5,"Confluence",1.01544464290726
"898",2001,5,"East Delta",0.0765451977139415
"899",2001,5,"Lower Sacramento River",0.310619696498027
"900",2001,5,"Lower San Joaquin River",0.159561908609818
"901",2001,5,"NE Suisun",3.85844915950923
"902",2001,5,"NW Suisun",6.04537271359363
"903",2001,5,"SE Suisun",3.70583191736782
"904",2001,5,"SW Suisun",10.6380236313734
"905",2001,5,"Sacramento River",0.116729434665369
"906",2001,5,"South Delta",0.170122671265884
"907",2001,5,"Suisun Marsh",1.96010096483935
"908",2001,5,"Yolo Bypass",0.107600677779814
"909",2001,6,"Confluence",1.96480512476468
"910",2001,6,"East Delta",0.0858535237404549
"911",2001,6,"Lower Sacramento River",0.444311805581162
"912",2001,6,"Lower San Joaquin River",0.172134772118054
"913",2001,6,"NE Suisun",6.09356948126442
"914",2001,6,"NW Suisun",9.02938806073074
"915",2001,6,"SE Suisun",3.80226793415959
"916",2001,6,"SW Suisun",10.0797712882447
"917",2001,6,"Sacramento River",0.102977531100749
"918",2001,6,"South Delta",0.206946974434508
"919",2001,6,"Suisun Marsh",3.64589364770128
"920",2001,6,"Yolo Bypass",0.0864528541406939
"921",2001,7,"Confluence",2.61718123603456
"922",2001,7,"East Delta",0.0886162458800108
"923",2001,7,"Lower Sacramento River",0.657176515012766
"924",2001,7,"Lower San Joaquin River",0.528222982240054
"925",2001,7,"NE Suisun",8.02543681377496
"926",2001,7,"NW Suisun",11.934907984173
"927",2001,7,"SE Suisun",5.57772287507937
"928",2001,7,"SW Suisun",12.5614884751237
"929",2001,7,"Sacramento River",0.153168681129426
"930",2001,7,"South Delta",0.211808562009245
"931",2001,7,"Suisun Marsh",5.48936595270755
"932",2001,8,"Confluence",2.3044267635967
"933",2001,8,"Lower Sacramento River",0.285787677658091
"934",2001,8,"Lower San Joaquin River",0.568941622906493
"935",2001,8,"NE Suisun",5.17002150777187
"936",2001,8,"NW Suisun",9.79110248076253
"937",2001,8,"SE Suisun",5.82874003624091
"938",2001,8,"SW Suisun",14.8347397509064
"939",2001,8,"Sacramento River",0.120543043092505
"940",2001,8,"South Delta",0.274409212246148
"941",2001,8,"Suisun Marsh",7.14091057544217
"942",2001,9,"Confluence",3.61106403905325
"943",2001,9,"East Delta",0.109286104352607
"944",2001,9,"Lower Sacramento River",1.0374846073629
"945",2001,9,"Lower San Joaquin River",0.573483352924884
"946",2001,9,"NE Suisun",8.85401313900317
"947",2001,9,"NW Suisun",13.0784222328448
"948",2001,9,"SE Suisun",7.76869168564307
"949",2001,9,"SW Suisun",15.1993811849276
"950",2001,9,"Sacramento River",0.115077186083152
"951",2001,9,"South Delta",0.296736619014065
"952",2001,9,"Suisun Marsh",8.42165858140321
"953",2001,9,"Yolo Bypass",0.113862433552381
"954",2001,10,"Confluence",4.73805192165579
"955",2001,10,"East Delta",NA
"956",2001,10,"Lower Sacramento River",2.14471602021455
"957",2001,10,"Lower San Joaquin River",0.961173720107828
"958",2001,10,"NE Suisun",9.06700896863336
"959",2001,10,"NW Suisun",14.0870636013117
"960",2001,10,"SE Suisun",8.15760468769879
"961",2001,10,"SW Suisun",14.4709712259768
"962",2001,10,"Sacramento River",0.186363462816053
"963",2001,10,"South Delta",0.244362955136017
"964",2001,10,"Suisun Marsh",9.43567150765356
"965",2001,10,"Yolo Bypass",NA
"966",2001,11,"Confluence",5.15067790392968
"967",2001,11,"East Delta",0.914244287767387
"968",2001,11,"Lower Sacramento River",1.43962741464085
"969",2001,11,"Lower San Joaquin River",0.56671610375597
"970",2001,11,"NE Suisun",10.6086577092108
"971",2001,11,"NW Suisun",14.0976709247772
"972",2001,11,"SE Suisun",10.5701771030785
"973",2001,11,"SW Suisun",17.8272708584747
"974",2001,11,"Sacramento River",0.312937821025463
"975",2001,11,"South Delta",0.234895798749828
"976",2001,11,"Suisun Marsh",6.60731102617699
"977",2001,11,"Yolo Bypass",0.114344573399794
"978",2001,12,"Confluence",1.41478176163541
"979",2001,12,"East Delta",0.103877236897102
"980",2001,12,"Lower Sacramento River",0.154590917987806
"981",2001,12,"Lower San Joaquin River",0.423527039912329
"982",2001,12,"NE Suisun",2.77243133435274
"983",2001,12,"NW Suisun",4.08785364157798
"984",2001,12,"SE Suisun",2.66774502712465
"985",2001,12,"SW Suisun",8.71240098393015
"986",2001,12,"Sacramento River",0.118681117287554
"987",2001,12,"South Delta",0.268335223232985
"988",2001,12,"Suisun Marsh",1.9257541697864
"989",2001,12,"Yolo Bypass",0.112416296386264
"990",2002,1,"Confluence",0.11153333510971
"991",2002,1,"East Delta",0.0943833628461177
"992",2002,1,"Lower Sacramento River",0.101105114788561
"993",2002,1,"Lower San Joaquin River",0.107603046668611
"994",2002,1,"NE Suisun",0.135718930528786
"995",2002,1,"NW Suisun",1.82024502869143
"996",2002,1,"SE Suisun",0.127358539015366
"997",2002,1,"SW Suisun",2.47334498730221
"998",2002,1,"Sacramento River",0.0931015067943367
"999",2002,1,"South Delta",0.163655594641642
"1000",2002,1,"Suisun Marsh",1.02244229165324
"1001",2002,1,"Yolo Bypass",0.108080393723674
"1002",2002,2,"Confluence",0.564777836121964
"1003",2002,2,"East Delta",0.12309335711212
"1004",2002,2,"Lower Sacramento River",0.189290715165853
"1005",2002,2,"Lower San Joaquin River",0.218039022873488
"1006",2002,2,"NE Suisun",3.53611929576086
"1007",2002,2,"NW Suisun",6.71235034820102
"1008",2002,2,"SE Suisun",2.95473992503738
"1009",2002,2,"SW Suisun",11.0537951753476
"1010",2002,2,"Sacramento River",0.137401355160641
"1011",2002,2,"South Delta",0.212724488283666
"1012",2002,2,"Suisun Marsh",2.46508803569231
"1013",2002,2,"Yolo Bypass",0.131733879673918
"1014",2002,3,"Confluence",0.339936527800928
"1015",2002,3,"East Delta",0.0863835594389628
"1016",2002,3,"Lower Sacramento River",0.116489338795862
"1017",2002,3,"Lower San Joaquin River",0.151189349394831
"1018",2002,3,"NE Suisun",3.2994355828417
"1019",2002,3,"NW Suisun",3.67457038072094
"1020",2002,3,"SE Suisun",1.47542253361295
"1021",2002,3,"SW Suisun",7.94967127602652
"1022",2002,3,"Sacramento River",0.105729985782424
"1023",2002,3,"South Delta",0.242533008267324
"1024",2002,3,"Suisun Marsh",2.22424226808825
"1025",2002,3,"Yolo Bypass",0.128166371302519
"1026",2002,4,"Confluence",0.349989779558576
"1027",2002,4,"East Delta",0.07894053819033
"1028",2002,4,"Lower Sacramento River",0.133009291342827
"1029",2002,4,"Lower San Joaquin River",0.138114973553867
"1030",2002,4,"NE Suisun",2.00323639830212
"1031",2002,4,"NW Suisun",3.42478624708074
"1032",2002,4,"SE Suisun",1.68986279614493
"1033",2002,4,"SW Suisun",5.19951140322298
"1034",2002,4,"Sacramento River",0.0965704821422349
"1035",2002,4,"South Delta",0.194096000785533
"1036",2002,4,"Suisun Marsh",2.12862608868482
"1037",2002,4,"Yolo Bypass",0.0997494980944928
"1038",2002,5,"Confluence",0.440980540119034
"1039",2002,5,"East Delta",0.0787807370639071
"1040",2002,5,"Lower Sacramento River",0.215777173093237
"1041",2002,5,"Lower San Joaquin River",0.124328236827911
"1042",2002,5,"NE Suisun",3.55035702178312
"1043",2002,5,"NW Suisun",5.11189822355735
"1044",2002,5,"SE Suisun",2.08831298426729
"1045",2002,5,"SW Suisun",6.90956487983497
"1046",2002,5,"Sacramento River",0.0827080109187608
"1047",2002,5,"South Delta",0.177722744122415
"1048",2002,5,"Suisun Marsh",2.67015723622084
"1049",2002,5,"Yolo Bypass",0.0960553770453776
"1050",2002,6,"Confluence",1.21328338329808
"1051",2002,6,"East Delta",0.0775833165978989
"1052",2002,6,"Lower Sacramento River",0.808347752539163
"1053",2002,6,"Lower San Joaquin River",0.153630556416528
"1054",2002,6,"NE Suisun",5.44486596063913
"1055",2002,6,"NW Suisun",7.61316089739791
"1056",2002,6,"SE Suisun",3.69125737428285
"1057",2002,6,"SW Suisun",8.84277552857962
"1058",2002,6,"Sacramento River",0.0980912496010036
"1059",2002,6,"South Delta",0.177529720592465
"1060",2002,6,"Suisun Marsh",3.15284309538862
"1061",2002,6,"Yolo Bypass",0.0902984540284244
"1062",2002,7,"Confluence",1.6167405396058
"1063",2002,7,"East Delta",0.0739895236615623
"1064",2002,7,"Lower Sacramento River",0.22640704501769
"1065",2002,7,"Lower San Joaquin River",0.502072151483182
"1066",2002,7,"NE Suisun",6.71784943343595
"1067",2002,7,"NW Suisun",9.84976481592869
"1068",2002,7,"SE Suisun",4.49129590757678
"1069",2002,7,"SW Suisun",11.2624739043013
"1070",2002,7,"Sacramento River",0.0921409266144021
"1071",2002,7,"South Delta",0.197537389478831
"1072",2002,7,"Suisun Marsh",5.65231575666554
"1073",2002,8,"Confluence",3.23189819084183
"1074",2002,8,"East Delta",0.0878922547868343
"1075",2002,8,"Lower Sacramento River",0.728336279698194
"1076",2002,8,"Lower San Joaquin River",0.48009029844037
"1077",2002,8,"NE Suisun",9.19036178824014
"1078",2002,8,"NW Suisun",10.7485763025165
"1079",2002,8,"SE Suisun",6.8834496159598
"1080",2002,8,"SW Suisun",13.0380128713547
"1081",2002,8,"Sacramento River",0.114344916410572
"1082",2002,8,"South Delta",0.265782099063648
"1083",2002,8,"Suisun Marsh",6.80698545413708
"1084",2002,9,"Confluence",3.71973921753718
"1085",2002,9,"East Delta",0.089972777570228
"1086",2002,9,"Lower Sacramento River",0.645791410057788
"1087",2002,9,"Lower San Joaquin River",0.508101672399542
"1088",2002,9,"NE Suisun",9.03437145839711
"1089",2002,9,"NW Suisun",13.3523097813635
"1090",2002,9,"SE Suisun",6.62310183626034
"1091",2002,9,"SW Suisun",14.5414859351029
"1092",2002,9,"Sacramento River",0.107013157248923
"1093",2002,9,"South Delta",0.284057279464465
"1094",2002,9,"Suisun Marsh",7.77395307680119
"1095",2002,9,"Yolo Bypass",0.111452438920878
"1096",2002,10,"Confluence",4.30209075293828
"1097",2002,10,"East Delta",0.073270738252637
"1098",2002,10,"Lower Sacramento River",1.65399461859828
"1099",2002,10,"Lower San Joaquin River",0.845866575726338
"1100",2002,10,"NE Suisun",7.7948969946496
"1101",2002,10,"NW Suisun",12.0629210400473
"1102",2002,10,"SE Suisun",8.23420616256482
"1103",2002,10,"SW Suisun",16.2317029208621
"1104",2002,10,"Sacramento River",0.0866929779363381
"1105",2002,10,"South Delta",0.267363894212089
"1106",2002,10,"Suisun Marsh",6.13540623572209
"1107",2002,10,"Yolo Bypass",0.0955745888896929
"1108",2002,11,"Confluence",4.07942741532374
"1109",2002,11,"East Delta",0.0871100190390652
"1110",2002,11,"Lower Sacramento River",0.640131276377431
"1111",2002,11,"Lower San Joaquin River",0.607096442971112
"1112",2002,11,"NE Suisun",8.59255628744806
"1113",2002,11,"NW Suisun",12.0792442061976
"1114",2002,11,"SE Suisun",7.66250443116747
"1115",2002,11,"SW Suisun",14.244920373411
"1116",2002,11,"Sacramento River",0.110905618167165
"1117",2002,11,"South Delta",0.266304991295968
"1118",2002,11,"Suisun Marsh",6.71040844450033
"1119",2002,11,"Yolo Bypass",0.112416296386264
"1120",2002,12,"Confluence",4.93597371424456
"1121",2002,12,"East Delta",0.116531805780509
"1122",2002,12,"Lower Sacramento River",1.97712431721386
"1123",2002,12,"Lower San Joaquin River",0.868368469570091
"1124",2002,12,"NE Suisun",9.35868155213195
"1125",2002,12,"NW Suisun",13.1431013444626
"1126",2002,12,"SE Suisun",10.5076177548326
"1127",2002,12,"SW Suisun",16.871266750217
"1128",2002,12,"Sacramento River",0.169434109002495
"1129",2002,12,"South Delta",0.238399856324595
